"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","SMOKERS","MEN","PC_POP15","A","1977",75.1,
"JPN","SMOKERS","MEN","PC_POP15","A","1978",74.7,
"JPN","SMOKERS","MEN","PC_POP15","A","1979",73.1,
"JPN","SMOKERS","MEN","PC_POP15","A","1980",70.2,
"JPN","SMOKERS","MEN","PC_POP15","A","1981",70.8,
"JPN","SMOKERS","MEN","PC_POP15","A","1982",70.1,
"JPN","SMOKERS","MEN","PC_POP15","A","1983",66.1,
"JPN","SMOKERS","MEN","PC_POP15","A","1984",65.5,
"JPN","SMOKERS","MEN","PC_POP15","A","1985",64.6,
"JPN","SMOKERS","MEN","PC_POP15","A","1986",62.5,
"JPN","SMOKERS","MEN","PC_POP15","A","1987",61.6,
"JPN","SMOKERS","MEN","PC_POP15","A","1988",61.2,
"JPN","SMOKERS","MEN","PC_POP15","A","1989",55.3,
"JPN","SMOKERS","MEN","PC_POP15","A","1990",53.1,
"JPN","SMOKERS","MEN","PC_POP15","A","1991",50.6,
"JPN","SMOKERS","MEN","PC_POP15","A","1992",50.1,
"JPN","SMOKERS","MEN","PC_POP15","A","1993",44.8,
"JPN","SMOKERS","MEN","PC_POP15","A","1994",43.8,
"JPN","SMOKERS","MEN","PC_POP15","A","1995",52.7,
"JPN","SMOKERS","MEN","PC_POP15","A","1996",51.2,
"JPN","SMOKERS","MEN","PC_POP15","A","1997",52.7,
"JPN","SMOKERS","MEN","PC_POP15","A","1998",50.8,
"JPN","SMOKERS","MEN","PC_POP15","A","1999",49.2,
"JPN","SMOKERS","MEN","PC_POP15","A","2000",47.4,
"JPN","SMOKERS","MEN","PC_POP15","A","2001",45.9,
"JPN","SMOKERS","MEN","PC_POP15","A","2002",43.3,
"JPN","SMOKERS","MEN","PC_POP15","A","2003",46.8,
"JPN","SMOKERS","MEN","PC_POP15","A","2004",43.3,
"JPN","SMOKERS","MEN","PC_POP15","A","2005",39.3,
"JPN","SMOKERS","MEN","PC_POP15","A","2006",39.9,
"JPN","SMOKERS","MEN","PC_POP15","A","2007",39.4,
"JPN","SMOKERS","MEN","PC_POP15","A","2008",36.8,
"JPN","SMOKERS","MEN","PC_POP15","A","2009",38.2,
"JPN","SMOKERS","MEN","PC_POP15","A","2010",32.2,
"JPN","SMOKERS","MEN","PC_POP15","A","2011",32.4,
"JPN","SMOKERS","MEN","PC_POP15","A","2012",34.1,
"JPN","SMOKERS","MEN","PC_POP15","A","2013",32.2,
"JPN","SMOKERS","MEN","PC_POP15","A","2014",32.2,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1965",15.7,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1966",18,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1967",17.7,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1968",15.4,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1969",15.4,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1970",15.6,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1971",14.7,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1972",15.5,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1973",15.1,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1974",16.7,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1975",15.1,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1976",15.4,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1977",15.1,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1978",16.2,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1979",15.4,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1980",14.4,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1981",15.3,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1982",15.4,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1983",13.5,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1984",14,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1985",13.7,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1986",12.6,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1987",13.4,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1988",13.1,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1989",9.4,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1990",9.7,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1991",9.7,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1992",9,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1993",8.9,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1994",9.1,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1995",10.6,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1996",9.8,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1997",11.6,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1998",10.9,
"JPN","SMOKERS","WOMEN","PC_POP15","A","1999",10.3,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2000",11.5,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2001",9.9,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2002",10.2,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2003",11.3,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2004",12,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2005",11.3,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2006",10,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2007",11,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2008",9.1,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2009",10.9,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2010",8.4,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2011",9.7,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2012",9,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2013",8.2,
"JPN","SMOKERS","WOMEN","PC_POP15","A","2014",8.5,
"KOR","SMOKERS","MEN","PC_POP15","A","1989",65.7,
"KOR","SMOKERS","MEN","PC_POP15","A","1992",65.7,
"KOR","SMOKERS","MEN","PC_POP15","A","1995",66.7,
"KOR","SMOKERS","MEN","PC_POP15","A","1998",58.2,
"KOR","SMOKERS","MEN","PC_POP15","A","2001",52.9,
"KOR","SMOKERS","MEN","PC_POP15","A","2005",47.3,
"KOR","SMOKERS","MEN","PC_POP15","A","2007",43,
"KOR","SMOKERS","MEN","PC_POP15","A","2008",45.3,
"KOR","SMOKERS","MEN","PC_POP15","A","2009",44.3,
"KOR","SMOKERS","MEN","PC_POP15","A","2010",40.8,
"KOR","SMOKERS","MEN","PC_POP15","A","2011",41.6,
"KOR","SMOKERS","MEN","PC_POP15","A","2012",37.6,
"KOR","SMOKERS","MEN","PC_POP15","A","2013",36.2,
"KOR","SMOKERS","MEN","PC_POP15","A","2014",36.6,
"KOR","SMOKERS","WOMEN","PC_POP15","A","1989",6.4,
"KOR","SMOKERS","WOMEN","PC_POP15","A","1992",5.4,
"KOR","SMOKERS","WOMEN","PC_POP15","A","1995",5.5,
"KOR","SMOKERS","WOMEN","PC_POP15","A","1998",5.5,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2001",4.2,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2005",4.7,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2007",5.4,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2008",7.4,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2009",7,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2010",5.2,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2011",5.1,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2012",5.8,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2013",4.3,
"KOR","SMOKERS","WOMEN","PC_POP15","A","2014",4,
"LUX","SMOKERS","MEN","PC_POP15","A","2001",29,
"LUX","SMOKERS","MEN","PC_POP15","A","2002",30,
"LUX","SMOKERS","MEN","PC_POP15","A","2003",34,
"LUX","SMOKERS","MEN","PC_POP15","A","2004",30,
"LUX","SMOKERS","MEN","PC_POP15","A","2005",27,
"LUX","SMOKERS","MEN","PC_POP15","A","2006",24,
"LUX","SMOKERS","MEN","PC_POP15","A","2007",24,
"LUX","SMOKERS","MEN","PC_POP15","A","2008",23,
"LUX","SMOKERS","MEN","PC_POP15","A","2009",22,
"LUX","SMOKERS","MEN","PC_POP15","A","2010",20.9,
"LUX","SMOKERS","MEN","PC_POP15","A","2011",18.4,
"LUX","SMOKERS","MEN","PC_POP15","A","2012",18.4,
"LUX","SMOKERS","MEN","PC_POP15","A","2013",17.6,
"LUX","SMOKERS","MEN","PC_POP15","A","2014",17,
"LUX","SMOKERS","MEN","PC_POP15","A","2015",16,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2001",23,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2002",22,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2003",22,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2004",23,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2005",19,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2006",18,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2007",18,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2008",18,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2009",17,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2010",15.7,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2011",15.5,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2012",15.2,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2013",13.9,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2014",13.7,
"LUX","SMOKERS","WOMEN","PC_POP15","A","2015",13.9,
"MEX","SMOKERS","MEN","PC_POP15","A","2002",19.6,
"MEX","SMOKERS","MEN","PC_POP15","A","2009",11.8,
"MEX","SMOKERS","MEN","PC_POP15","A","2011",13.2,
"MEX","SMOKERS","MEN","PC_POP15","A","2015",11.9,
"MEX","SMOKERS","WOMEN","PC_POP15","A","2002",6.5,
"MEX","SMOKERS","WOMEN","PC_POP15","A","2009",3.7,
"MEX","SMOKERS","WOMEN","PC_POP15","A","2011",4.8,
"MEX","SMOKERS","WOMEN","PC_POP15","A","2015",3.6,
"NLD","SMOKERS","MEN","PC_POP15","A","1966",81,
"NLD","SMOKERS","MEN","PC_POP15","A","1967",78,
"NLD","SMOKERS","MEN","PC_POP15","A","1970",75,
"NLD","SMOKERS","MEN","PC_POP15","A","1971",69,
"NLD","SMOKERS","MEN","PC_POP15","A","1975",66,
"NLD","SMOKERS","MEN","PC_POP15","A","1978",56,
"NLD","SMOKERS","MEN","PC_POP15","A","1979",52,
"NLD","SMOKERS","MEN","PC_POP15","A","1980",52,
"NLD","SMOKERS","MEN","PC_POP15","A","1981",47,
"NLD","SMOKERS","MEN","PC_POP15","A","1982",41,
"NLD","SMOKERS","MEN","PC_POP15","A","1983",50,
"NLD","SMOKERS","MEN","PC_POP15","A","1984",44,
"NLD","SMOKERS","MEN","PC_POP15","A","1985",43,
"NLD","SMOKERS","MEN","PC_POP15","A","1986",42,
"NLD","SMOKERS","MEN","PC_POP15","A","1987",41,
"NLD","SMOKERS","MEN","PC_POP15","A","1988",37,
"NLD","SMOKERS","MEN","PC_POP15","A","1989",36,
"NLD","SMOKERS","MEN","PC_POP15","A","1990",43,
"NLD","SMOKERS","MEN","PC_POP15","A","1991",44,
"NLD","SMOKERS","MEN","PC_POP15","A","1992",43,
"NLD","SMOKERS","MEN","PC_POP15","A","1993",42,
"NLD","SMOKERS","MEN","PC_POP15","A","1994",43,
"NLD","SMOKERS","MEN","PC_POP15","A","1995",41,
"NLD","SMOKERS","MEN","PC_POP15","A","1996",41,
"NLD","SMOKERS","MEN","PC_POP15","A","1997",39,
"NLD","SMOKERS","MEN","PC_POP15","A","1998",39,
"NLD","SMOKERS","MEN","PC_POP15","A","1999",36,
"NLD","SMOKERS","MEN","PC_POP15","A","2000",35,
"NLD","SMOKERS","MEN","PC_POP15","A","2001",32.3,"B"
"NLD","SMOKERS","MEN","PC_POP15","A","2002",30.9,
"NLD","SMOKERS","MEN","PC_POP15","A","2003",29.2,
"NLD","SMOKERS","MEN","PC_POP15","A","2004",28.6,
"NLD","SMOKERS","MEN","PC_POP15","A","2005",28.4,
"NLD","SMOKERS","MEN","PC_POP15","A","2006",28.8,
"NLD","SMOKERS","MEN","PC_POP15","A","2007",25.4,
"NLD","SMOKERS","MEN","PC_POP15","A","2008",25.9,
"NLD","SMOKERS","MEN","PC_POP15","A","2009",25.5,
"NLD","SMOKERS","MEN","PC_POP15","A","2010",23.1,"B"
"NLD","SMOKERS","MEN","PC_POP15","A","2011",23.5,
"NLD","SMOKERS","MEN","PC_POP15","A","2012",20.6,
"NLD","SMOKERS","MEN","PC_POP15","A","2013",20.9,
"NLD","SMOKERS","MEN","PC_POP15","A","2014",21.7,"B"
"NLD","SMOKERS","WOMEN","PC_POP15","A","1966",40,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1967",42,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1970",42,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1971",40,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1975",40,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1978",39,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1979",38,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1980",34,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1981",36,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1982",33,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1983",34,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1984",33,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1985",34,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1986",34,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1987",33,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1988",29,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1989",29,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1990",32,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1991",33,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1992",31,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1993",31,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1994",32,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1995",31,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1996",32,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1997",32,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1998",31,
"NLD","SMOKERS","WOMEN","PC_POP15","A","1999",32,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2000",29,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2001",25.4,"B"
"NLD","SMOKERS","WOMEN","PC_POP15","A","2002",24.5,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2003",24.3,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2004",22.3,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2005",22.1,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2006",21.7,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2007",21,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2008",20.8,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2009",19.8,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2010",18.8,"B"
"NLD","SMOKERS","WOMEN","PC_POP15","A","2011",18.3,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2012",16.3,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2013",16.3,
"NLD","SMOKERS","WOMEN","PC_POP15","A","2014",16.7,"B"
"NZL","SMOKERS","MEN","PC_POP15","A","1976",40,
"NZL","SMOKERS","MEN","PC_POP15","A","1981",35,
"NZL","SMOKERS","MEN","PC_POP15","A","1983",35,
"NZL","SMOKERS","MEN","PC_POP15","A","1984",34,
"NZL","SMOKERS","MEN","PC_POP15","A","1985",30,
"NZL","SMOKERS","MEN","PC_POP15","A","1986",29,
"NZL","SMOKERS","MEN","PC_POP15","A","1987",31,
"NZL","SMOKERS","MEN","PC_POP15","A","1988",29,
"NZL","SMOKERS","MEN","PC_POP15","A","1989",27,
"NZL","SMOKERS","MEN","PC_POP15","A","1990",28,
"NZL","SMOKERS","MEN","PC_POP15","A","1991",27,
"NZL","SMOKERS","MEN","PC_POP15","A","1992",27,
"NZL","SMOKERS","MEN","PC_POP15","A","1993",28,
"NZL","SMOKERS","MEN","PC_POP15","A","1994",28,
"NZL","SMOKERS","MEN","PC_POP15","A","1995",27,
"NZL","SMOKERS","MEN","PC_POP15","A","1996",26,
"NZL","SMOKERS","MEN","PC_POP15","A","1997",26,
"NZL","SMOKERS","MEN","PC_POP15","A","1998",26,
"NZL","SMOKERS","MEN","PC_POP15","A","1999",26,
"NZL","SMOKERS","MEN","PC_POP15","A","2000",25,
"NZL","SMOKERS","MEN","PC_POP15","A","2001",25,
"NZL","SMOKERS","MEN","PC_POP15","A","2002",25,
"NZL","SMOKERS","MEN","PC_POP15","A","2003",24,
"NZL","SMOKERS","MEN","PC_POP15","A","2004",23,
"NZL","SMOKERS","MEN","PC_POP15","A","2005",22.5,
"NZL","SMOKERS","MEN","PC_POP15","A","2006",21.9,
"NZL","SMOKERS","MEN","PC_POP15","A","2007",19.3,
"NZL","SMOKERS","MEN","PC_POP15","A","2012",17.2,
"NZL","SMOKERS","MEN","PC_POP15","A","2013",16.2,
"NZL","SMOKERS","MEN","PC_POP15","A","2014",16.9,
"NZL","SMOKERS","MEN","PC_POP15","A","2015",16.1,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1976",32,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1981",29,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1983",31,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1984",31,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1985",30,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1986",31,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1987",28,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1988",29,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1989",27,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1990",27,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1991",26,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1992",27,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1993",26,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1994",26,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1995",26,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1996",26,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1997",27,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1998",24,
"NZL","SMOKERS","WOMEN","PC_POP15","A","1999",25,
"NZL","SMOKERS","WOMEN","PC_POP15","A","2000",25,
"NZL","SMOKERS","WOMEN","PC_POP15","A","2001",25,
"NZL","SMOKERS","WOMEN","PC_POP15","A","2002",24,
"NZL","SMOKERS","WOMEN","PC_POP15","A","2003",23,
"NZL","SMOKERS","WOMEN","PC_POP15","A","2004",21,
"NZL","SMOKERS","WOMEN","PC_POP15","A","2005",22.5,
"NZL","SMOKERS","WOMEN","PC_POP15","A","2006",19.5,
"NZL","SMOKERS","WOMEN","PC_POP15","A","2007",17,
"NZL","SMOKERS","WOMEN","PC_POP15","A","2012",15.8,
